StartDate Start Date,EndDate End Date,Status Response Type,IPAddress IP Address,Progress,Duration (in seconds),Finished,RecordedDate Recorded Date,ResponseId Response ID,RecipientLastName Recipient Last Name,RecipientFirstName Recipient First Name,RecipientEmail Recipient Email,ExternalReference External Data Reference,LocationLatitude Location Latitude,LocationLongitude Location Longitude,DistributionChannel Distribution Channel,UserLanguage User Language,Q_RecaptchaScore,Q2 How old are you?,Q3 What do you consider your race or ethnicity? (Optional),Q1 What is your gender? (Optional),Q4 Are you vaccinated against COVID-19?,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Q5 There can be a variety of reasons why individuals like you have not received a COVID-19 vaccination,"Q6 If there were more vaccine choices available, would you consider getting one?","Q7 If there was a vaccine developed with more conventional methods, used in common vaccines for many years, would that appeal to you more than the currently available vaccines?",Q13 If there was a vaccine developed using more conventional methods would you get it?,"Q9 If there was a vaccine with less side effects, would that appeal to you more than the currently available vaccines?","Q14 If there was a vaccine with less side effects, would you get it?","Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",psid,PID,Create New Field or Choose From Dropdown...,state,county
2021-11-24 09:03:13,2021-11-24 09:03:22,IP Address,68.202.77.84,100,8,True,2021-11-24 09:03:22,R_3rDOETBWK6KeVP3,,,,,28.2693939208984375,-81.4741973876953125,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq65IoOcjTzTOA**,,,Florida,Osceola County
2021-11-24 09:03:16,2021-11-24 09:03:27,IP Address,172.58.111.210,100,11,True,2021-11-24 09:03:27,R_1r6LqfjBHIpVb9z,,,,,32.8686981201171875,-96.86260223388671875,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq5yB5mXoMDqHg**,,,Texas,Dallas County
2021-11-24 09:03:06,2021-11-24 09:03:29,IP Address,173.216.247.117,100,22,True,2021-11-24 09:03:30,R_9U2iANxstOl3HLH,,,,,36.669403076171875,-93.244903564453125,anonymous,EN,,40-60,Hispanic or Latino,Male,Yes,,,,,,,,,1q6tBuaQxq7GhBm1wKHANQ**,,,Missouri,Taney County
2021-11-24 09:03:17,2021-11-24 09:03:31,IP Address,24.214.7.134,100,13,True,2021-11-24 09:03:32,R_BEsjfv4JcL1XjON,,,,,30.1708984375,-85.57959747314453125,anonymous,EN,,40-60,African,Male,Yes,,,,,,,,,1q6tBuaQxq42CSkC3nosYw**,,,Florida,Bay County
2021-11-24 09:03:16,2021-11-24 09:03:33,IP Address,73.71.97.142,100,16,True,2021-11-24 09:03:33,R_6LLfZj8iFHN4INj,,,,,37.8074951171875,-122.264404296875,anonymous,EN,,25-40,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq4ttOLQoGjRVA**,,,California,Alameda County
2021-11-24 09:03:26,2021-11-24 09:03:34,IP Address,72.219.42.121,100,8,True,2021-11-24 09:03:35,R_tX364uM9GaZpr57,,,,,30.4882049560546875,-91.1443023681640625,anonymous,EN,,25-40,African,Male,Yes,,,,,,,,,1q6tBuaQxq4coxXSpZgHdg**,,,Louisiana,East Baton Rouge Parish
2021-11-24 09:03:06,2021-11-24 09:03:39,IP Address,172.58.100.86,100,32,True,2021-11-24 09:03:39,R_1n0JBUuSL95HGPx,,,,,29.8202972412109375,-95.42559814453125,anonymous,EN,,25-40,African,Female,Yes,,,,,,,,,1q6tBuaQxq7Kco3vjjeI4w**,,,Texas,Harris County
2021-11-24 09:03:27,2021-11-24 09:03:43,IP Address,70.176.63.230,100,15,True,2021-11-24 09:03:43,R_1l0QtU43dQxzsb6,,,,,33.380401611328125,-112.02459716796875,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq4V_jjeTDrvAA**,,,Arizona,Maricopa County
2021-11-24 09:03:32,2021-11-24 09:03:45,IP Address,99.96.101.211,100,12,True,2021-11-24 09:03:45,R_ANFNbOOYc2VVNFT,,,,,29.9199981689453125,-95.5612030029296875,anonymous,EN,,25-40,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq6xvTEY1vp0pQ**,,,Texas,Harris County
2021-11-24 09:03:38,2021-11-24 09:03:48,IP Address,162.227.160.212,100,10,True,2021-11-24 09:03:48,R_1pyZwGTYKdVdH5I,,,,,37.619598388671875,-122.481597900390625,anonymous,EN,,60+,Caucasian,Female,Yes,,,,,,,,,1q6tBuaQxq4G6l0-q-gTbg**,,,California,San Mateo County
2021-11-24 09:03:43,2021-11-24 09:03:54,IP Address,24.209.129.55,100,11,True,2021-11-24 09:03:54,R_12uygtSWycAOXEc,,,,,42.95159912109375,-88.29630279541015625,anonymous,EN,,60+,Caucasian,Female,Yes,,,,,,,,,1q6tBuaQxq4YizjJqUJAbg**,,,Wisconsin,Waukesha County
2021-11-24 09:03:39,2021-11-24 09:03:54,IP Address,107.205.44.107,100,14,True,2021-11-24 09:03:54,R_3iEe7fEPZDHq3MC,,,,,34.1020965576171875,-118.04740142822265625,anonymous,EN,,25-40,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq6MromUe3kKNQ**,,,California,Los Angeles County
2021-11-24 09:03:43,2021-11-24 09:03:59,IP Address,71.63.100.234,100,15,True,2021-11-24 09:03:59,R_1IR6MKlpUutusLf,,,,,36.6248931884765625,-79.41069793701171875,anonymous,EN,,25-40,African,Male,Yes,,,,,,,,,1q6tBuaQxq52v_SJFFa_2w**,,,Virginia,City of Danville
2021-11-24 09:03:59,2021-11-24 09:04:09,IP Address,216.169.64.149,100,10,True,2021-11-24 09:04:10,R_2QSTbMKy8ee4Fz8,,,,,37.677093505859375,-113.0619964599609375,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq54nt0mS5ic3A**,,,Utah,Iron County
2021-11-24 09:03:28,2021-11-24 09:04:13,IP Address,64.39.89.252,100,45,True,2021-11-24 09:04:14,R_z13PkWkh5Iq41nr,,,,,44.80389404296875,-69.843902587890625,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq6lC7VbUTjEqg**,,,Maine,Somerset County
2021-11-24 09:04:13,2021-11-24 09:04:22,IP Address,67.86.215.246,100,9,True,2021-11-24 09:04:22,R_1InKgWf2RFlqoTU,,,,,40.7256011962890625,-74.15940093994140625,anonymous,EN,,25-40,Hispanic or Latino,Female,Yes,,,,,,,,,1q6tBuaQxq7HqxPGrUfNog**,,,New Jersey,Essex County
2021-11-24 09:03:39,2021-11-24 09:04:33,IP Address,47.188.144.67,100,54,True,2021-11-24 09:04:34,R_2zjSGgF1z5HDnjN,,,,,32.8231048583984375,-96.966796875,anonymous,EN,,25-40,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq68RaHzoivkAA**,,,Texas,Dallas County
2021-11-24 09:04:22,2021-11-24 09:04:34,IP Address,72.197.93.253,100,12,True,2021-11-24 09:04:34,R_24pUCNyzt8TzVNY,,,,,32.744903564453125,-117.16500091552734375,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq6ktedcPuHw5Q**,,,California,San Diego County
2021-11-24 09:04:10,2021-11-24 09:04:39,IP Address,107.77.194.72,100,28,True,2021-11-24 09:04:39,R_1pVGYiLTRUXm0qP,,,,,39.9586944580078125,-82.9987030029296875,anonymous,EN,,18-25,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq7owghT_I3k9w**,,,Ohio,Franklin County
2021-11-24 09:03:34,2021-11-24 09:04:39,IP Address,107.77.203.190,100,65,True,2021-11-24 09:04:39,R_1rGoa0Jxm95WJPj,,,,,39.2908935546875,-76.60959625244140625,anonymous,EN,,18-25,African,Female,No,Very Unlikely,I am unwilling to get a COVID vaccine.,No,No,Very Likely,No,Very Unlikely,Very Likely,1q6tBuaQxq4t5Vlq2xtvYg**,,,Maryland,City of Baltimore
2021-11-24 09:04:26,2021-11-24 09:04:40,IP Address,172.58.31.79,100,14,True,2021-11-24 09:04:40,R_1K8WK1fWo7hmg5E,,,,,34.145294189453125,-117.30049896240234375,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq47IlfhNfhMxA**,,,California,San Bernardino County
2021-11-24 09:04:29,2021-11-24 09:04:40,IP Address,73.23.120.25,100,11,True,2021-11-24 09:04:41,R_TuOY5QUleeLdlT3,,,,,26.4347991943359375,-81.81099700927734375,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq4hZQvPVY3sWw**,,,Florida,Lee County
2021-11-24 09:04:34,2021-11-24 09:04:45,IP Address,98.149.216.251,100,11,True,2021-11-24 09:04:45,R_2too3dmolvqcuOI,,,,,34.0771942138671875,-117.45059967041015625,anonymous,EN,,18-25,Hispanic or Latino,Female,Yes,,,,,,,,,1q6tBuaQxq57KcsbbNGvww**,,,California,San Bernardino County
2021-11-24 09:04:39,2021-11-24 09:04:50,IP Address,76.216.192.236,100,11,True,2021-11-24 09:04:50,R_1C3BGn5aqsYl7ia,,,,,33.1096954345703125,-117.0670013427734375,anonymous,EN,,60+,Caucasian,Female,Yes,,,,,,,,,1q6tBuaQxq7z9tSo8zA2aA**,,,California,San Diego County
2021-11-24 09:04:39,2021-11-24 09:04:50,IP Address,73.221.110.131,100,11,True,2021-11-24 09:04:51,R_2y7q435GTxecsGg,,,,,47.722900390625,-122.19609832763671875,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq7vtemZ6H_75A**,,,Washington,King County
2021-11-24 09:04:43,2021-11-24 09:04:55,IP Address,173.21.170.15,100,11,True,2021-11-24 09:04:56,R_2ZNULsBTytqSX4Z,,,,,47.48980712890625,-92.4051971435546875,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq4yXPyxBVxqmw**,,,Minnesota,Saint Louis County
2021-11-24 09:03:31,2021-11-24 09:04:56,IP Address,162.255.122.220,100,84,True,2021-11-24 09:04:56,R_b9i9ya4TliYOpXj,,,,,31.7216033935546875,-110.05840301513671875,anonymous,EN,,25-40,Caucasian,Female,Yes,,,,,,,,,1q6tBuaQxq6DrCPPadJu1w**,,,Arizona,Cochise County
2021-11-24 09:04:42,2021-11-24 09:04:58,IP Address,65.183.138.225,100,16,True,2021-11-24 09:04:59,R_Qp4iSsqB9Qj2785,,,,,44.4828948974609375,-73.22530364990234375,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq6cZC7lVH-BXA**,,,Vermont,Chittenden County
2021-11-24 09:04:28,2021-11-24 09:04:59,IP Address,70.185.201.200,100,31,True,2021-11-24 09:05:00,R_R8EFpCVj5p2jd0l,,,,,36.0054931640625,-96.10959625244140625,anonymous,EN,,18-25,Caucasian,Female,No,Very Unlikely,I don’t think the current vaccines are safe.,No,No,Unsure,Yes,Unsure,Unsure,1q6tBuaQxq7enbHewbC3kg**,,,Oklahoma,Creek County
2021-11-24 09:04:53,2021-11-24 09:05:02,IP Address,174.192.6.158,100,8,True,2021-11-24 09:05:02,R_1ozCPBhBVlxcajF,,,,,41.85009765625,-72.46489715576171875,anonymous,EN,,25-40,Caucasian,Female,Yes,,,,,,,,,1q6tBuaQxq6DFgwNF6ww_w**,,,Connecticut,Tolland County
2021-11-24 09:04:53,2021-11-24 09:05:04,IP Address,71.29.32.104,100,11,True,2021-11-24 09:05:05,R_vU05oe1rKJNvrvb,,,,,35.4665985107421875,-79.1757965087890625,anonymous,EN,,18-25,African,Female,Yes,,,,,,,,,1q6tBuaQxq4ddeRAPsN9Bg**,,,North Carolina,Lee County
2021-11-24 09:04:54,2021-11-24 09:05:05,IP Address,166.205.141.25,100,10,True,2021-11-24 09:05:05,R_pDGcAdiHMPNZ70d,,,,,41.87640380859375,-87.6132965087890625,anonymous,EN,,25-40,Hispanic or Latino,Male,Yes,,,,,,,,,1q6tBuaQxq4p-bVa0yWWKw**,,,Illinois,Cook County
2021-11-24 09:04:49,2021-11-24 09:05:11,IP Address,68.56.96.29,100,22,True,2021-11-24 09:05:11,R_3oTmSVPoeelgZlx,,,,,42.8175048828125,-85.518096923828125,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq5JDPqaXeaPsQ**,,,Michigan,Kent County
2021-11-24 09:05:05,2021-11-24 09:05:13,IP Address,73.30.131.113,100,7,True,2021-11-24 09:05:13,R_5pXd7dv2HDMkoQV,,,,,40.3061065673828125,-75.1483001708984375,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq4Gdg01EhME9w**,,,Pennsylvania,Bucks County
2021-11-24 09:05:08,2021-11-24 09:05:19,IP Address,174.212.65.33,100,10,True,2021-11-24 09:05:19,R_2Pd7WEEgYs2mFcT,,,,,35.867706298828125,-86.41739654541015625,anonymous,EN,,18-25,Hispanic or Latino,Female,Yes,,,,,,,,,1q6tBuaQxq7y_6SLR-KMTQ**,,,Tennessee,Rutherford County
2021-11-24 09:05:07,2021-11-24 09:05:21,IP Address,24.154.238.77,100,14,True,2021-11-24 09:05:22,R_3oXdzKWB8dF27xE,,,,,40.760894775390625,-80.10939788818359375,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq7D7NrxBr_5cg**,,,Pennsylvania,Butler County
2021-11-24 09:05:12,2021-11-24 09:05:26,IP Address,72.81.219.28,100,13,True,2021-11-24 09:05:26,R_1rfdzU6KJBgjpP6,,,,,39.26190185546875,-76.49919891357421875,anonymous,EN,,40-60,Caucasian,Female,Yes,,,,,,,,,1q6tBuaQxq7xMvsGqePNgQ**,,,Maryland,Baltimore County
2021-11-24 09:05:09,2021-11-24 09:05:30,IP Address,73.218.27.98,100,20,True,2021-11-24 09:05:30,R_1eW4FZgb0pX5tQ1,,,,,42.246307373046875,-70.99720001220703125,anonymous,EN,,25-40,Caucasian,,Yes,,,,,,,,,1q6tBuaQxq7x-gq_Cu8ZqQ**,,,Massachusetts,Norfolk County
2021-11-24 09:04:08,2021-11-24 09:05:30,IP Address,109.121.24.74,100,81,True,2021-11-24 09:05:31,R_25LcLcLuxb8YHYM,,,,,40.738006591796875,-74.16339874267578125,anonymous,EN,,25-40,Caucasian,Male,No,Somewhat Likely,"I am unwilling to get a COVID vaccine.,I don't trust in the way the current vaccines were developed.",Maybe,Yes,Somewhat Likely,Yes,Somewhat Likely,Somewhat Likely,1q6tBuaQxq5sz7jlaT8pnQ**,,,New Jersey,Essex County
2021-11-24 09:05:21,2021-11-24 09:05:33,IP Address,99.26.142.21,100,11,True,2021-11-24 09:05:33,R_2SknYTl2b8SkVsQ,,,,,42.889495849609375,-87.90740203857421875,anonymous,EN,,60+,Caucasian,Female,Yes,,,,,,,,,1q6tBuaQxq6HUDUy4ZR7Yw**,,,Wisconsin,Milwaukee County
2021-11-24 09:05:15,2021-11-24 09:05:33,IP Address,172.124.169.235,100,17,True,2021-11-24 09:05:33,R_2fjna81tgvI2S7Y,,,,,29.833099365234375,-95.7498016357421875,anonymous,EN,,40-60,Don't wish to say.,Male,Yes,,,,,,,,,1q6tBuaQxq65MSDm3BIdMg**,,,Texas,Harris County
2021-11-24 09:04:38,2021-11-24 09:05:35,IP Address,69.170.80.152,100,56,True,2021-11-24 09:05:36,R_Ap3gcJfEZJYe1ah,,,,,32.769195556640625,-97.75150299072265625,anonymous,EN,,60+,Caucasian,Female,No,Unsure,I just haven’t got around to it.,Maybe,No,Somewhat Unlikely,No,Unsure,Unsure,1q6tBuaQxq4cXDpQAp3VNQ**,,,Texas,Parker County
2021-11-24 09:05:01,2021-11-24 09:05:42,IP Address,73.178.32.35,100,40,True,2021-11-24 09:05:42,R_vreZ62xj0YhN3EJ,,,,,40.568695068359375,-74.32019805908203125,anonymous,EN,,25-40,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq7o1pePTNU23w**,,,New Jersey,Middlesex County
2021-11-24 09:05:31,2021-11-24 09:05:50,IP Address,96.59.190.145,100,19,True,2021-11-24 09:05:50,R_1kRAp8EPp5UMHM5,,,,,28.0684051513671875,-82.75930023193359375,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq5TxVBN5QVFyA**,,,Florida,Pinellas County
2021-11-24 09:05:19,2021-11-24 09:05:52,IP Address,202.182.64.173,100,33,True,2021-11-24 09:05:53,R_3fVGB3ZJfAlfblY,,,,,40.6078033447265625,-73.821502685546875,anonymous,EN,,25-40,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq5tnPFb8k1Dug**,,,New York,Queens County
2021-11-24 09:05:32,2021-11-24 09:05:54,IP Address,99.116.45.98,100,21,True,2021-11-24 09:05:54,R_3G95oyRoLZtuLRp,,,,,34.0915069580078125,-118.13069915771484375,anonymous,EN,,25-40,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq6DuhVbNpg36A**,,,California,Los Angeles County
2021-11-24 09:03:53,2021-11-24 09:05:56,IP Address,159.235.245.242,100,123,True,2021-11-24 09:05:57,R_cx1HiwO3UmOeIyl,,,,,33.0457000732421875,-84.15149688720703125,anonymous,EN,,25-40,African,,No,Very Likely,Other,No,No,Somewhat Unlikely,No,Somewhat Unlikely,Somewhat Likely,1q6tBuaQxq4lr9Dadu7d1A**,,,Georgia,Lamar County
2021-11-24 09:05:54,2021-11-24 09:06:04,IP Address,73.92.4.20,100,10,True,2021-11-24 09:06:04,R_23auZXWm8DG4Y56,,,,,38.3466949462890625,-121.951904296875,anonymous,EN,,25-40,Asian,Female,Yes,,,,,,,,,1q6tBuaQxq6xHB17dsUkyg**,,,California,Solano County
2021-11-24 09:05:57,2021-11-24 09:06:11,IP Address,76.173.161.241,100,14,True,2021-11-24 09:06:12,R_30vm6LqqHl2Iqlz,,,,,21.9282073974609375,-159.5321044921875,anonymous,EN,,60+,Asian,Female,Yes,,,,,,,,,1q6tBuaQxq4_X8y8dH84iw**,,,Hawaii,Kauai County
2021-11-24 09:06:00,2021-11-24 09:06:16,IP Address,50.27.226.163,100,15,True,2021-11-24 09:06:16,R_1mqnzZHCbg1JEDg,,,,,39.78790283203125,-94.8029022216796875,anonymous,EN,,25-40,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq4ISLa9efQGLw**,,,Missouri,Buchanan County
2021-11-24 09:04:44,2021-11-24 09:06:17,IP Address,172.58.171.233,100,93,True,2021-11-24 09:06:17,R_240ieJ1yayfds8w,,,,,28.493194580078125,-81.28780364990234375,anonymous,EN,,18-25,Hispanic or Latino,Female,No,Unsure,I am unwilling to get a COVID vaccine.,No,No,Very Unlikely,No,Very Unlikely,Very Unlikely,1q6tBuaQxq7JVH4Vz5HGRg**,,,Florida,Orange County
2021-11-24 09:05:59,2021-11-24 09:06:17,IP Address,64.68.255.42,100,18,True,2021-11-24 09:06:17,R_1F9hLEz8LDlCBLV,,,,,32.8946075439453125,-111.749298095703125,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq5LKioPma61Zg**,,,Arizona,Pinal County
2021-11-24 09:06:01,2021-11-24 09:06:18,IP Address,75.81.46.63,100,16,True,2021-11-24 09:06:18,R_3EHkGiTy5rlkMeE,,,,,38.9944000244140625,-94.67330169677734375,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq47LLCT9-Xw1A**,,,Kansas,Johnson County
2021-11-24 09:06:11,2021-11-24 09:06:25,IP Address,172.58.103.88,100,14,True,2021-11-24 09:06:26,R_1llY7hGOZLZsnL8,,,,,29.7212066650390625,-95.36260223388671875,anonymous,EN,,40-60,African,Female,Yes,,,,,,,,,1q6tBuaQxq66FBlvyIQGkA**,,,Texas,Harris County
2021-11-24 09:05:53,2021-11-24 09:06:26,IP Address,76.238.248.34,100,33,True,2021-11-24 09:06:27,R_9Ryx7dRTqD4ODVT,,,,,30.294403076171875,-89.81500244140625,anonymous,EN,,25-40,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq6oiPOA25Xc2Q**,,,Louisiana,Saint Tammany Parish
2021-11-24 09:06:22,2021-11-24 09:06:39,IP Address,73.0.186.120,100,16,True,2021-11-24 09:06:39,R_sz1hjb31vrVfSDL,,,,,26.148101806640625,-80.20880126953125,anonymous,EN,,40-60,African,Female,Yes,,,,,,,,,1q6tBuaQxq4amF6IHyxJUg**,,,Florida,Broward County
2021-11-24 09:06:02,2021-11-24 09:06:50,IP Address,71.11.89.234,100,48,True,2021-11-24 09:06:51,R_3fiLsCJykl0QihG,,,,,35.4665985107421875,-79.1757965087890625,anonymous,EN,,25-40,Caucasian,Female,No,Very Unlikely,"I am unwilling to get a COVID vaccine.,I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.,I already have natural immunity from previous infection.",No,Yes,Somewhat Likely,Yes,Somewhat Likely,Very Likely,1q6tBuaQxq7FsltcjnOsjg**,,,North Carolina,Lee County
2021-11-24 09:06:43,2021-11-24 09:07:00,IP Address,172.58.155.69,100,17,True,2021-11-24 09:07:00,R_3JqS2dBVE2Jl4BZ,,,,,34.000701904296875,-81.03479766845703125,anonymous,EN,,18-25,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq6FsVoCgQonKQ**,,,South Carolina,Richland County
2021-11-24 09:05:14,2021-11-24 09:07:09,IP Address,72.69.89.177,100,115,True,2021-11-24 09:07:10,R_1gAfWGGqO5mWB01,,,,,41.13409423828125,-73.7830963134765625,anonymous,EN,,60+,Caucasian,Male,No,Somewhat Unlikely,I already have natural immunity from previous infection.,No,No,Unsure,No,Somewhat Unlikely,Somewhat Unlikely,1q6tBuaQxq4m5MX_pazx3g**,,,New York,Westchester County
2021-11-24 09:07:05,2021-11-24 09:07:15,IP Address,70.189.73.187,100,10,True,2021-11-24 09:07:15,R_2D5foFp7QLQStrG,,,,,36.1493072509765625,-95.94989776611328125,anonymous,EN,,25-40,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq6wmrvOG_v0_g**,,,Oklahoma,Tulsa County
2021-11-24 09:06:57,2021-11-24 09:07:16,IP Address,108.223.6.50,100,18,True,2021-11-24 09:07:16,R_RKMWnQVf59PDWVz,,,,,36.7404937744140625,-119.75080108642578125,anonymous,EN,,25-40,African,Male,Yes,,,,,,,,,1q6tBuaQxq5U2X2aPNEr9A**,,,California,Fresno County
2021-11-24 09:06:15,2021-11-24 09:07:19,IP Address,172.58.197.189,100,64,True,2021-11-24 09:07:20,R_3gLcOcBU6ikX8Iy,,,,,42.39599609375,-83.23509979248046875,anonymous,EN,,40-60,Caucasian,Male,No,Very Unlikely,"I am unwilling to get a COVID vaccine.,I already have natural immunity from previous infection.",No,Yes,Unsure,Yes,Somewhat Likely,Unsure,1q6tBuaQxq7RRXHh85ctMg**,,,Michigan,Wayne County
2021-11-24 09:07:07,2021-11-24 09:07:21,IP Address,206.176.206.30,100,13,True,2021-11-24 09:07:21,R_DP1LoUBkYiovnZ7,,,,,44.37469482421875,-89.803497314453125,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq6KOFvwhrxzvg**,,,Wisconsin,Wood County
2021-11-24 09:07:14,2021-11-24 09:07:22,IP Address,104.175.137.187,100,8,True,2021-11-24 09:07:23,R_pPKrv8Z6BKHfLJn,,,,,33.91900634765625,-117.23590087890625,anonymous,EN,,25-40,Hispanic or Latino,Female,Yes,,,,,,,,,1q6tBuaQxq43pacPSk5xOA**,,,California,Riverside County
2021-11-24 09:07:19,2021-11-24 09:07:30,IP Address,174.242.32.143,100,10,True,2021-11-24 09:07:31,R_2ve33CFnDSX5w7C,,,,,40.5457000732421875,-80.0507965087890625,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq5y7zCJNZBfHg**,,,Pennsylvania,Allegheny County
2021-11-24 09:06:22,2021-11-24 09:07:33,IP Address,24.217.78.53,100,70,True,2021-11-24 09:07:33,R_2xKtsqLN9LppBHS,,,,,38.575897216796875,-90.51670074462890625,anonymous,EN,,18-25,Caucasian,Female,No,Somewhat Unlikely,I just haven’t got around to it.,Maybe,No,Very Unlikely,No,Somewhat Likely,Somewhat Likely,1q6tBuaQxq7121mIFvw38A**,,,Missouri,Saint Louis County
2021-11-24 09:07:19,2021-11-24 09:07:36,IP Address,107.3.30.26,100,16,True,2021-11-24 09:07:36,R_vIXOosKwdynyziF,,,,,40.0048065185546875,-76.59380340576171875,anonymous,EN,,25-40,Caucasian,Female,Yes,,,,,,,,,1q6tBuaQxq4Gbggds0bJGA**,,,Pennsylvania,York County
2021-11-24 09:07:22,2021-11-24 09:07:37,IP Address,173.90.157.188,100,15,True,2021-11-24 09:07:38,R_6DPXvU1p9fDlUsx,,,,,41.1909942626953125,-80.97010040283203125,anonymous,EN,,60+,Caucasian,Female,Yes,,,,,,,,,1q6tBuaQxq7Vld5AfQ4ZAw**,,,Ohio,Trumbull County
2021-11-24 09:07:22,2021-11-24 09:07:40,IP Address,8.7.245.73,100,17,True,2021-11-24 09:07:40,R_0pQT3mkr3INGB1v,,,,,33.843994140625,-84.47840118408203125,anonymous,EN,,25-40,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq4xnUb2QPnZWA**,,,Georgia,Cobb County
2021-11-24 09:06:57,2021-11-24 09:07:42,IP Address,143.244.145.48,100,45,True,2021-11-24 09:07:43,R_2s59hCZPwhW3yig,,,,,40.792999267578125,-74.02469635009765625,anonymous,EN,,40-60,African,Male,Yes,,,,,,,,,1q6tBuaQxq5VrDlDuu9cPQ**,,,New Jersey,Hudson County
2021-11-24 09:07:28,2021-11-24 09:07:46,IP Address,108.75.135.33,100,17,True,2021-11-24 09:07:46,R_10TQkNEIcSi4tri,,,,,32.9510955810546875,-117.22409820556640625,anonymous,EN,,60+,Asian,Male,Yes,,,,,,,,,1q6tBuaQxq78Rfqx7nUFzw**,,,California,San Diego County
2021-11-24 09:07:27,2021-11-24 09:07:46,IP Address,184.56.38.162,100,18,True,2021-11-24 09:07:47,R_2t5T7SN2P3499Nf,,,,,41.5695953369140625,-81.20960235595703125,anonymous,EN,,60+,Caucasian,Female,Yes,,,,,,,,,1q6tBuaQxq74sLJfGotlpw**,,,Ohio,Geauga County
2021-11-24 09:07:30,2021-11-24 09:07:48,IP Address,67.11.102.106,100,18,True,2021-11-24 09:07:49,R_1IinQ3PbfzjQDAV,,,,,29.702606201171875,-98.47589874267578125,anonymous,EN,,25-40,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq6nF0MQjH8RHQ**,,,Texas,Bexar County
2021-11-24 09:07:32,2021-11-24 09:07:53,IP Address,54.219.134.80,100,20,True,2021-11-24 09:07:53,R_1Fy3cEneo20BUch,,,,,37.33880615234375,-121.8916015625,anonymous,EN,,60+,Caucasian,,Yes,,,,,,,,,1q6tBuaQxq6QOiGaeaMbog**,,,California,Santa Clara County
2021-11-24 09:06:18,2021-11-24 09:07:53,IP Address,24.229.189.63,100,94,True,2021-11-24 09:07:53,R_3hiMDCB59hnEYhn,,,,,41.7041015625,-76.27950286865234375,anonymous,EN,,18-25,Caucasian,Female,No,Unsure,I don’t think the current vaccines are safe.,Maybe,Yes,Unsure,No,Unsure,Unsure,1q6tBuaQxq5WCuhlN7EkqA**,,,Pennsylvania,Bradford County
2021-11-24 09:07:42,2021-11-24 09:07:54,IP Address,104.230.207.113,100,11,True,2021-11-24 09:07:54,R_2EuZgVAgmvlaezL,,,,,40.08099365234375,-82.93830108642578125,anonymous,EN,,60+,Don't wish to say.,Male,Yes,,,,,,,,,1q6tBuaQxq6NH9RDj3pfng**,,,Ohio,Franklin County
